year	site	gap	tag	burn_yr	sv0708	sv0807	sago06	sago05	sago04	sago03	sago02	sago01	ht08	ht07	ht06	ht05	ht04	ht03	ht02	ht01	rep0708	rep0807	rep806	rep05	rep04	rep03	rep02	rep01	stm08	stm07	stm06	stm05	stm04	stm03	stm02	stm01	sv0709	sv0708	sv0807	sago06	sago05	sago04	sago03	sago02	ht09	ht08	ht07	ht06	ht05	ht04	ht03	ht02	rep09	rep0708	rep0807	rep806	rep05	rep04	rep03	rep02
2005	103	5203	2263	2001	2	1	1	5	NA	NA	NA	NA	NA	36.7	10.5	1.6	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	36.7	10.5	1.6	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA
2005	103	5203	2264	2001	2	1	1	5	NA	NA	NA	NA	NA	36.5	17.5	1	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	36.5	17.5	1	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA
2005	103	5203	2265	2001	2	1	1	5	NA	NA	NA	NA	NA	48.9	21.7	1.8	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	48.9	21.7	1.8	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA
2005	103	5203	2266	2001	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	46.6	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	3	NA	NA	NA	NA	NA	NA	NA	46.6	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
2005	103	5203	2267	2001	2	1	1	5	NA	NA	NA	NA	NA	41.8	48.3	13.2	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	4	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	41.8	48.3	13.2	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2268	2001	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	4.5	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	4.5	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
2005	103	5203	2269	2001	2	1	1	5	NA	NA	NA	NA	NA	63.9	31	7.9	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	63.9	31	7.9	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2270	2001	2	1	1	3	NA	NA	NA	NA	NA	48.1	27.5	23.8	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	48.1	27.5	23.8	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA
2005	103	5203	2271	2001	2	1	1	5	NA	NA	NA	NA	NA	31.5	14	3.1	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	31.5	14	3.1	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA
2005	103	5203	2272	2001	2	1	1	5	NA	NA	NA	NA	NA	2.9	8.1	1.9	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	2.9	8.1	1.9	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA
2005	103	5203	2273	2001	2	1	1	5	NA	NA	NA	NA	NA	36	30.4	3.9	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	36	30.4	3.9	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2274	2001	9	0	1	5	NA	NA	NA	NA	NA	NA	23.7	2.6	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	9	9	0	1	5	NA	NA	NA	NA	NA	NA	23.7	2.6	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA
2005	103	5203	2275	2001	2	1	1	5	NA	NA	NA	NA	NA	28.4	20.1	2.5	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	28.4	20.1	2.5	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA
2005	103	5203	2276	2001	2	1	1	5	NA	NA	NA	NA	NA	31.6	22.1	3.2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	31.6	22.1	3.2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA
2005	103	5203	2277	2001	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
2005	103	5203	2278	2001	2	1	1	5	NA	NA	NA	NA	NA	29.5	3.9	1.1	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	29.5	3.9	1.1	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA
2005	103	5203	2279	2001	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	4.1	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	4.1	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
2005	103	5203	2280	2001	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	1.8	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	1.8	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
2005	103	5203	2281	2001	2	1	1	5	NA	NA	NA	NA	NA	25	18.5	2.1	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	1	3	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	25	18.5	2.1	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA
2005	103	5203	2282	2001	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	4.7	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	4.7	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
2005	103	5203	2283	2001	9	0	1	5	NA	NA	NA	NA	NA	NA	33.1	3	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	9	9	0	1	5	NA	NA	NA	NA	NA	NA	33.1	3	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA
2005	103	5203	2284	2001	2	1	1	5	NA	NA	NA	NA	NA	25.8	35.7	6.1	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	25.8	35.7	6.1	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2285	2001	2	1	1	5	NA	NA	NA	NA	NA	29.2	26.2	2.3	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	29.2	26.2	2.3	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2286	2001	2	1	1	5	NA	NA	NA	NA	NA	44.1	26.7	2.2	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	44.1	26.7	2.2	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2287	2001	2	1	1	5	NA	NA	NA	NA	NA	32	21.8	4.1	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	32	21.8	4.1	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA
2005	103	5203	2288	2001	2	1	1	5	NA	NA	NA	NA	NA	39.4	26.4	2.6	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	39.4	26.4	2.6	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2289	2001	2	1	1	5	NA	NA	NA	NA	NA	38.7	17.8	3.2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	38.7	17.8	3.2	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA
2005	103	5203	2290	2001	2	1	1	5	NA	NA	NA	NA	NA	40.2	27	3.7	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	40.2	27	3.7	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2291	2001	2	1	1	5	NA	NA	NA	NA	NA	32.1	26.7	5.5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	32.1	26.7	5.5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2292	2001	2	1	1	5	NA	NA	NA	NA	NA	34.7	28.3	11.8	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	2	3	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	34.7	28.3	11.8	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2293	2001	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
2005	103	5203	2294	2001	2	1	1	5	NA	NA	NA	NA	NA	37.6	24.4	7	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	3	2	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	37.6	24.4	7	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2295	2001	2	1	1	5	NA	NA	NA	NA	NA	41	33.6	3.3	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	41	33.6	3.3	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2296	2001	2	1	1	3	NA	NA	NA	NA	NA	40	31.3	19.7	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	40	31.3	19.7	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2297	2001	2	1	1	5	NA	NA	NA	NA	NA	23.5	24.1	5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	1	2	1	NA	NA	NA	NA	2	2	1	1	5	NA	NA	NA	NA	NA	23.5	24.1	5	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2298	2001	9	0	1	3	NA	NA	NA	NA	NA	NA	30.4	15.5	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	9	9	0	1	3	NA	NA	NA	NA	NA	NA	30.4	15.5	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA
2005	103	5203	2299	2001	2	1	1	3	NA	NA	NA	NA	NA	38.4	34	21	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	3	2	1	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	38.4	34	21	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA
2005	103	5203	2300	2001	2	1	1	3	NA	NA	NA	NA	NA	69.7	54.6	51.5	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	3	3	2	NA	NA	NA	NA	2	2	1	1	3	NA	NA	NA	NA	NA	69.7	54.6	51.5	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
2006	103	5209	2601	2001	2	1	5	NA	NA	NA	NA	NA	NA	31.2	4.4	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	31.2	4.4	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5209	2602	2001	2	1	5	NA	NA	NA	NA	NA	NA	35.2	8.5	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	35.2	8.5	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5209	2603	2001	2	1	5	NA	NA	NA	NA	NA	NA	43.9	17.2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	43.9	17.2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5209	2604	2001	2	1	5	NA	NA	NA	NA	NA	NA	44	14	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	44	14	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5209	2606	2001	2	1	5	NA	NA	NA	NA	NA	NA	46.3	44.1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	46.3	44.1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
2006	103	5209	2607	2001	2	1	5	NA	NA	NA	NA	NA	NA	51.4	19	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	51.4	19	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5209	2608	2001	2	1	5	NA	NA	NA	NA	NA	NA	43.1	15.3	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	3	2	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	43.1	15.3	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5209	2609	2001	2	1	5	NA	NA	NA	NA	NA	NA	43	20	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	43	20	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5209	2610	2001	2	1	5	NA	NA	NA	NA	NA	NA	19.6	2.9	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	19.6	2.9	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5203	2611	2001	2	1	5	NA	NA	NA	NA	NA	NA	12.6	15.4	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	12.6	15.4	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA
2006	103	5203	2612	2001	2	1	5	NA	NA	NA	NA	NA	NA	35.4	3.7	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	35.4	3.7	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5203	2613	2001	2	1	3	NA	NA	NA	NA	NA	NA	44.6	33.1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	2	2	1	3	NA	NA	NA	NA	NA	NA	44.6	33.1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
2006	103	5203	2614	2001	2	1	3	NA	NA	NA	NA	NA	NA	47.3	27.6	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	2	2	1	3	NA	NA	NA	NA	NA	NA	47.3	27.6	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
2006	103	5203	2615	2001	2	1	5	NA	NA	NA	NA	NA	NA	48.1	7.2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	48.1	7.2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5203	2616	2001	2	1	5	NA	NA	NA	NA	NA	NA	26.8	2.5	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	26.8	2.5	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5203	2617	2001	2	1	5	NA	NA	NA	NA	NA	NA	42.6	23.4	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	42.6	23.4	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
2006	103	5204	2618	2001	2	1	3	NA	NA	NA	NA	NA	NA	44.5	38	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	2	2	1	3	NA	NA	NA	NA	NA	NA	44.5	38	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
2006	103	5203	2619	2001	9	0	5	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA
2006	103	5203	2620	2001	9	0	5	NA	NA	NA	NA	NA	NA	NA	6.8	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	6.8	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA
2006	103	5203	2621	2001	2	1	5	NA	NA	NA	NA	NA	NA	20.9	4.9	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	20.9	4.9	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA
2006	103	5203	2622	2001	2	1	5	NA	NA	NA	NA	NA	NA	8.1	5.9	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	8.1	5.9	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA
2006	103	5203	2623	2001	2	1	5	NA	NA	NA	NA	NA	NA	27.7	2.6	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	27.7	2.6	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5203	2624	2001	2	1	5	NA	NA	NA	NA	NA	NA	35	16.8	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	35	16.8	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5203	2625	2001	2	1	3	NA	NA	NA	NA	NA	NA	14.1	29.1	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	3	1	NA	NA	NA	NA	NA	2	2	1	3	NA	NA	NA	NA	NA	NA	14.1	29.1	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA
2006	103	5203	2626	2001	2	1	5	NA	NA	NA	NA	NA	NA	24.5	13	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	24.5	13	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5209	2701	2001	2	1	5	NA	NA	NA	NA	NA	NA	29.3	9	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	29.3	9	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5209	2702	2001	2	1	5	NA	NA	NA	NA	NA	NA	51.8	11.5	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	51.8	11.5	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5212	2703	2001	2	1	5	NA	NA	NA	NA	NA	NA	29.5	18.2	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	29.5	18.2	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
2006	103	5212	2704	2001	2	1	5	NA	NA	NA	NA	NA	NA	36.1	34.6	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	3	2	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	36.1	34.6	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
2006	103	5212	2705	2001	2	1	5	NA	NA	NA	NA	NA	NA	44.6	13.1	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	3	5	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	44.6	13.1	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA
2006	103	5197	2706	2001	9	0	5	NA	NA	NA	NA	NA	NA	NA	26.9	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	26.9	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
2006	103	5197	2707	2001	2	1	5	NA	NA	NA	NA	NA	NA	41.6	22.6	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	41.6	22.6	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
2006	103	5197	2708	2001	2	1	5	NA	NA	NA	NA	NA	NA	53.8	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	NA	NA	NA	53.8	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
2006	103	5197	2709	2001	2	1	5	NA	NA	NA	NA	NA	NA	33.4	40.5	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	3	1	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	33.4	40.5	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
2006	103	5197	2710	2001	9	0	5	NA	NA	NA	NA	NA	NA	NA	18	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	18	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA
2006	103	5217	2711	2001	9	0	5	NA	NA	NA	NA	NA	NA	NA	22.5	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	22.5	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
2006	103	5212	2712	2001	2	1	5	NA	NA	NA	NA	NA	NA	34.7	37.4	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	34.7	37.4	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
2006	103	5271	2713	2001	2	1	5	NA	NA	NA	NA	NA	NA	51.7	34.6	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	2	2	1	5	NA	NA	NA	NA	NA	NA	51.7	34.6	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
2006	103	5176	2714	2001	9	0	5	NA	NA	NA	NA	NA	NA	NA	27.7	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	27.7	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
2006	103	5176	2715	2001	2	1	3	NA	NA	NA	NA	NA	NA	7.4	20.1	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	2	2	1	3	NA	NA	NA	NA	NA	NA	7.4	20.1	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA
2006	103	5176	2716	2001	9	0	5	NA	NA	NA	NA	NA	NA	NA	46.4	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	46.4	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
2006	103	5176	2717	2001	9	0	5	NA	NA	NA	NA	NA	NA	NA	34.7	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	9	9	0	5	NA	NA	NA	NA	NA	NA	NA	34.7	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
